# Actuation disk source
# Time              # Uref              # Cp                # Ct                # a                 # T                 # diskDir           
11                  (1.003541071171e+01 1.981560463245e-02 -6.134867882717e-03)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.346732237920e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
12                  (1.003566775814e+01 1.875328164790e-02 -1.581712304975e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.347057371752e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
13                  (1.003918411910e+01 2.110654998776e-02 -2.325437112692e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.351505995475e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
14                  (1.004539360186e+01 2.607703145825e-02 -2.462133639141e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.359365551327e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
15                  (1.005062968818e+01 3.086011633211e-02 -2.080502396884e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.365996822629e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
16                  (1.005365586580e+01 3.273772289296e-02 -1.631789739310e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.369830918194e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
17                  (1.005462839977e+01 3.162779238418e-02 -1.563214948490e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.371063340843e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
18                  (1.005538027489e+01 2.953478909934e-02 -1.958897151900e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.372016220036e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
19                  (1.005818914918e+01 2.909483070530e-02 -2.565430138287e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.375576640799e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
20                  (1.006339356730e+01 3.101480199258e-02 -3.008451266703e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.382176188810e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
21                  (1.006987134118e+01 3.449861133519e-02 -3.164819099888e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.390395205562e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
22                  (1.007581764358e+01 3.773019694376e-02 -3.134965054884e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.397944545656e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
23                  (1.008031526771e+01 3.924343129218e-02 -3.144319749486e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.403657624863e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
24                  (1.008378846379e+01 3.900708234868e-02 -3.347875932132e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.408071175348e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
