# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	nuTilda_solver  	nuTilda_initial 	nuTilda_final   	nuTilda_iters   	nuTilda_converged	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
3869            	DILUPBiCGStab	1.73229530e-05	9.82781140e-09	1	1.77457590e-05	4.26594250e-09	2	false	DILUPBiCGStab	5.69228690e-05	3.22327470e-10	1	true	GAMG	2.86144170e-05	9.14941280e-07	1	true
3870            	DILUPBiCGStab	1.80800780e-05	9.61062190e-09	1	1.84549440e-05	4.27079820e-09	2	false	DILUPBiCGStab	5.74706930e-05	3.16378130e-10	1	true	GAMG	2.80338210e-05	9.31486450e-07	1	true
3871            	DILUPBiCGStab	1.73182450e-05	9.82619200e-09	1	1.77430780e-05	4.26526510e-09	2	false	DILUPBiCGStab	5.68944250e-05	3.22043950e-10	1	true	GAMG	2.86142380e-05	9.14808880e-07	1	true
3872            	DILUPBiCGStab	1.80752850e-05	9.60901990e-09	1	1.84521620e-05	4.27011880e-09	2	false	DILUPBiCGStab	5.74420350e-05	3.16100080e-10	1	true	GAMG	2.80336220e-05	9.31333860e-07	1	true
3873            	DILUPBiCGStab	1.73135390e-05	9.82457150e-09	1	1.77403980e-05	4.26458840e-09	2	false	DILUPBiCGStab	5.68660040e-05	3.21760920e-10	1	true	GAMG	2.86140560e-05	9.14674150e-07	1	true
3874            	DILUPBiCGStab	1.80704930e-05	9.60742080e-09	1	1.84493830e-05	4.26943940e-09	2	false	DILUPBiCGStab	5.74134020e-05	3.15822420e-10	1	true	GAMG	2.80334210e-05	9.31178600e-07	1	true
3875            	DILUPBiCGStab	1.73088350e-05	9.82294990e-09	1	1.77377200e-05	4.26391250e-09	2	false	DILUPBiCGStab	5.68376080e-05	3.21478380e-10	1	true	GAMG	2.86138730e-05	9.14536980e-07	1	true
3876            	DILUPBiCGStab	1.80657020e-05	9.60582440e-09	1	1.84466050e-05	4.26876000e-09	2	false	DILUPBiCGStab	5.73847940e-05	3.15544960e-10	1	true	GAMG	2.80332170e-05	9.31021510e-07	1	true
3877            	DILUPBiCGStab	1.73041310e-05	9.82132760e-09	1	1.77350430e-05	4.26323720e-09	2	false	DILUPBiCGStab	5.68092370e-05	3.21195980e-10	1	true	GAMG	2.86136880e-05	9.14397660e-07	1	true
3878            	DILUPBiCGStab	1.80609130e-05	9.60423040e-09	1	1.84438290e-05	4.26808060e-09	2	false	DILUPBiCGStab	5.73562100e-05	3.15267840e-10	1	true	GAMG	2.80330110e-05	9.30862520e-07	1	true
3879            	DILUPBiCGStab	1.72994300e-05	9.81970520e-09	1	1.77323680e-05	4.26256270e-09	2	false	DILUPBiCGStab	5.67808900e-05	3.20913810e-10	1	true	GAMG	2.86135020e-05	9.14256350e-07	1	true
3880            	DILUPBiCGStab	1.80561250e-05	9.60263840e-09	1	1.84410540e-05	4.26740680e-09	2	false	DILUPBiCGStab	5.73276500e-05	3.14990810e-10	1	true	GAMG	2.80328030e-05	9.30702520e-07	1	true
3881            	DILUPBiCGStab	1.72947290e-05	9.81808280e-09	1	1.77296940e-05	4.26188900e-09	2	false	DILUPBiCGStab	5.67525660e-05	3.20631940e-10	1	true	GAMG	2.86133150e-05	9.14113620e-07	1	true
3882            	DILUPBiCGStab	1.80513390e-05	9.60104810e-09	1	1.84382820e-05	4.26673330e-09	2	false	DILUPBiCGStab	5.72991150e-05	3.14713940e-10	1	true	GAMG	2.80325940e-05	9.30542290e-07	1	true
3883            	DILUPBiCGStab	1.72900300e-05	9.81646060e-09	1	1.77270230e-05	4.26121640e-09	2	false	DILUPBiCGStab	5.67242670e-05	3.20350280e-10	1	true	GAMG	2.86131290e-05	9.13970150e-07	1	true
3884            	DILUPBiCGStab	1.80465540e-05	9.59945920e-09	1	1.84355110e-05	4.26605960e-09	2	false	DILUPBiCGStab	5.72706040e-05	3.14437240e-10	1	true	GAMG	2.80323840e-05	9.30382770e-07	1	true
3885            	DILUPBiCGStab	1.72853320e-05	9.81483890e-09	1	1.77243540e-05	4.26054500e-09	2	false	DILUPBiCGStab	5.66959920e-05	3.20068810e-10	1	true	GAMG	2.86129440e-05	9.13826540e-07	1	true
3886            	DILUPBiCGStab	1.80417700e-05	9.59787150e-09	1	1.84327420e-05	4.26538530e-09	2	false	DILUPBiCGStab	5.72421170e-05	3.14160600e-10	1	true	GAMG	2.80321750e-05	9.30223960e-07	1	true
3887            	DILUPBiCGStab	1.72806360e-05	9.81321790e-09	1	1.77216870e-05	4.25987480e-09	2	false	DILUPBiCGStab	5.66677410e-05	3.19787560e-10	1	true	GAMG	2.86127590e-05	9.13683150e-07	1	true
3888            	DILUPBiCGStab	1.80369880e-05	9.59628490e-09	1	1.84299740e-05	4.26471040e-09	2	false	DILUPBiCGStab	5.72136550e-05	3.13884050e-10	1	true	GAMG	2.80319710e-05	9.30066760e-07	1	true
3889            	DILUPBiCGStab	1.72759410e-05	9.81159770e-09	1	1.77190220e-05	4.25920590e-09	2	false	DILUPBiCGStab	5.66395140e-05	3.19506570e-10	1	true	GAMG	2.86125740e-05	9.13540560e-07	1	true
3890            	DILUPBiCGStab	1.80322080e-05	9.59469920e-09	1	1.84272090e-05	4.26403480e-09	2	false	DILUPBiCGStab	5.71852170e-05	3.13607640e-10	1	true	GAMG	2.80317680e-05	9.29911270e-07	1	true
3891            	DILUPBiCGStab	1.72712480e-05	9.80997840e-09	1	1.77163590e-05	4.25853830e-09	2	false	DILUPBiCGStab	5.66113110e-05	3.19225850e-10	1	true	GAMG	2.86123900e-05	9.13398820e-07	1	true
3892            	DILUPBiCGStab	1.80274300e-05	9.59311440e-09	1	1.84244450e-05	4.26335860e-09	2	false	DILUPBiCGStab	5.71568030e-05	3.13331350e-10	1	true	GAMG	2.80315710e-05	9.29757300e-07	1	true
3893            	DILUPBiCGStab	1.72665560e-05	9.80836050e-09	1	1.77136980e-05	4.25787210e-09	2	false	DILUPBiCGStab	5.65831330e-05	3.18945450e-10	1	true	GAMG	2.86122070e-05	9.13258190e-07	1	true
3894            	DILUPBiCGStab	1.80226520e-05	9.59153040e-09	1	1.84216830e-05	4.26268170e-09	2	false	DILUPBiCGStab	5.71284130e-05	3.13055200e-10	1	true	GAMG	2.80313760e-05	9.29604700e-07	1	true
3895            	DILUPBiCGStab	1.72618660e-05	9.80674370e-09	1	1.77110380e-05	4.25720750e-09	2	false	DILUPBiCGStab	5.65549780e-05	3.18665340e-10	1	true	GAMG	2.86120230e-05	9.13118530e-07	1	true
3896            	DILUPBiCGStab	1.80178770e-05	9.58994810e-09	1	1.84189220e-05	4.26200420e-09	2	false	DILUPBiCGStab	5.71000470e-05	3.12779220e-10	1	true	GAMG	2.80311820e-05	9.29453250e-07	1	true
3897            	DILUPBiCGStab	1.72571780e-05	9.80512820e-09	1	1.77083810e-05	4.25654440e-09	2	false	DILUPBiCGStab	5.65268460e-05	3.18385550e-10	1	true	GAMG	2.86118400e-05	9.12979770e-07	1	true
3898            	DILUPBiCGStab	1.80131030e-05	9.58836670e-09	1	1.84161620e-05	4.26132610e-09	2	false	DILUPBiCGStab	5.70717020e-05	3.12503440e-10	1	true	GAMG	2.80309880e-05	9.29302730e-07	1	true
3899            	DILUPBiCGStab	1.72524910e-05	9.80351420e-09	1	1.77057250e-05	4.25588240e-09	2	false	DILUPBiCGStab	5.64987390e-05	3.18106120e-10	1	true	GAMG	2.86116580e-05	9.12841670e-07	1	true
3900            	DILUPBiCGStab	1.80083300e-05	9.58678600e-09	1	1.84134040e-05	4.26064760e-09	2	false	DILUPBiCGStab	5.70433910e-05	3.12227910e-10	1	true	GAMG	2.80307940e-05	9.29152830e-07	1	true
3901            	DILUPBiCGStab	1.72478050e-05	9.80190150e-09	1	1.77030710e-05	4.25522150e-09	2	false	DILUPBiCGStab	5.64706610e-05	3.17827050e-10	1	true	GAMG	2.86114770e-05	9.12703800e-07	1	true
3902            	DILUPBiCGStab	1.80035580e-05	9.58520580e-09	1	1.84106470e-05	4.25996860e-09	2	false	DILUPBiCGStab	5.70151020e-05	3.11952650e-10	1	true	GAMG	2.80306010e-05	9.29003640e-07	1	true
3903            	DILUPBiCGStab	1.72431210e-05	9.80029020e-09	1	1.77004180e-05	4.25456180e-09	2	false	DILUPBiCGStab	5.64426050e-05	3.17548390e-10	1	true	GAMG	2.86112960e-05	9.12565870e-07	1	true
3904            	DILUPBiCGStab	1.79987880e-05	9.58362630e-09	1	1.84078920e-05	4.25928920e-09	2	false	DILUPBiCGStab	5.69868340e-05	3.11677680e-10	1	true	GAMG	2.80304070e-05	9.28854490e-07	1	true
3905            	DILUPBiCGStab	1.72384380e-05	9.79868060e-09	1	1.76977660e-05	4.25390330e-09	2	false	DILUPBiCGStab	5.64145740e-05	3.17270150e-10	1	true	GAMG	2.86111150e-05	9.12427520e-07	1	true
3906            	DILUPBiCGStab	1.79940200e-05	9.58204730e-09	1	1.84051370e-05	4.25860960e-09	2	false	DILUPBiCGStab	5.69585960e-05	3.11403010e-10	1	true	GAMG	2.80302120e-05	9.28705170e-07	1	true
3907            	DILUPBiCGStab	1.72337580e-05	9.79707260e-09	1	1.76951160e-05	4.25324570e-09	2	false	DILUPBiCGStab	5.63865680e-05	3.16992330e-10	1	true	GAMG	2.86109330e-05	9.12288700e-07	1	true
3908            	DILUPBiCGStab	1.79892540e-05	9.58046880e-09	1	1.84023840e-05	4.25793010e-09	2	false	DILUPBiCGStab	5.69303800e-05	3.11128690e-10	1	true	GAMG	2.80300170e-05	9.28555350e-07	1	true
3909            	DILUPBiCGStab	1.72290800e-05	9.79546650e-09	1	1.76924660e-05	4.25258890e-09	2	false	DILUPBiCGStab	5.63585850e-05	3.16714970e-10	1	true	GAMG	2.86107500e-05	9.12149270e-07	1	true
3910            	DILUPBiCGStab	1.79844910e-05	9.57889070e-09	1	1.83996340e-05	4.25725220e-09	2	false	DILUPBiCGStab	5.69021880e-05	3.10854720e-10	1	true	GAMG	2.80298210e-05	9.28404880e-07	1	true
3911            	DILUPBiCGStab	1.72244030e-05	9.79386210e-09	1	1.76898180e-05	4.25193290e-09	2	false	DILUPBiCGStab	5.63306260e-05	3.16438070e-10	1	true	GAMG	2.86105670e-05	9.12009000e-07	1	true
3912            	DILUPBiCGStab	1.79797280e-05	9.57731300e-09	1	1.83968860e-05	4.25657420e-09	2	false	DILUPBiCGStab	5.68740200e-05	3.10581120e-10	1	true	GAMG	2.80296230e-05	9.28253790e-07	1	true
3913            	DILUPBiCGStab	1.72197280e-05	9.79225940e-09	1	1.76871720e-05	4.25127780e-09	2	false	DILUPBiCGStab	5.63026910e-05	3.16161630e-10	1	true	GAMG	2.86103830e-05	9.11867810e-07	1	true
3914            	DILUPBiCGStab	1.79749680e-05	9.57573560e-09	1	1.83941400e-05	4.25589610e-09	2	false	DILUPBiCGStab	5.68458750e-05	3.10307920e-10	1	true	GAMG	2.80294250e-05	9.28102110e-07	1	true
3915            	DILUPBiCGStab	1.72150540e-05	9.79065860e-09	1	1.76845280e-05	4.25062330e-09	2	false	DILUPBiCGStab	5.62747800e-05	3.15885650e-10	1	true	GAMG	2.86101980e-05	9.11725870e-07	1	true
3916            	DILUPBiCGStab	1.79702080e-05	9.57415850e-09	1	1.83913950e-05	4.25521790e-09	2	false	DILUPBiCGStab	5.68177560e-05	3.10035130e-10	1	true	GAMG	2.80292260e-05	9.27949910e-07	1	true
3917            	DILUPBiCGStab	1.72103820e-05	9.78905950e-09	1	1.76818850e-05	4.24996970e-09	2	false	DILUPBiCGStab	5.62468930e-05	3.15610170e-10	1	true	GAMG	2.86100120e-05	9.11583250e-07	1	true
3918            	DILUPBiCGStab	1.79654500e-05	9.57258180e-09	1	1.83886520e-05	4.25454140e-09	2	false	DILUPBiCGStab	5.67896600e-05	3.09762770e-10	1	true	GAMG	2.80290260e-05	9.27797250e-07	1	true
3919            	DILUPBiCGStab	1.72057110e-05	9.78746240e-09	1	1.76792450e-05	4.24931680e-09	2	false	DILUPBiCGStab	5.62190290e-05	3.15335190e-10	1	true	GAMG	2.86098250e-05	9.11440190e-07	1	true
3920            	DILUPBiCGStab	1.79606940e-05	9.57100560e-09	1	1.83859100e-05	4.25386490e-09	2	false	DILUPBiCGStab	5.67615880e-05	3.09490850e-10	1	true	GAMG	2.80288260e-05	9.27644450e-07	1	true
3921            	DILUPBiCGStab	1.72010420e-05	9.78586720e-09	1	1.76766060e-05	4.24866480e-09	2	false	DILUPBiCGStab	5.61911900e-05	3.15060690e-10	1	true	GAMG	2.86096380e-05	9.11296910e-07	1	true
3922            	DILUPBiCGStab	1.79559390e-05	9.56942960e-09	1	1.83831700e-05	4.25318840e-09	2	false	DILUPBiCGStab	5.67335400e-05	3.09219380e-10	1	true	GAMG	2.80286260e-05	9.27491650e-07	1	true
3923            	DILUPBiCGStab	1.71963740e-05	9.78427350e-09	1	1.76739690e-05	4.24801380e-09	2	false	DILUPBiCGStab	5.61633740e-05	3.14786690e-10	1	true	GAMG	2.86094530e-05	9.11153630e-07	1	true
3924            	DILUPBiCGStab	1.79511860e-05	9.56785410e-09	1	1.83804320e-05	4.25251190e-09	2	false	DILUPBiCGStab	5.67055160e-05	3.08948370e-10	1	true	GAMG	2.80284260e-05	9.27339060e-07	1	true
3925            	DILUPBiCGStab	1.71917070e-05	9.78268140e-09	1	1.76713330e-05	4.24736330e-09	2	false	DILUPBiCGStab	5.61355830e-05	3.14513220e-10	1	true	GAMG	2.86092680e-05	9.11010500e-07	1	true
3926            	DILUPBiCGStab	1.79464340e-05	9.56627900e-09	1	1.83776960e-05	4.25183560e-09	2	false	DILUPBiCGStab	5.66775170e-05	3.08677830e-10	1	true	GAMG	2.80282260e-05	9.27186900e-07	1	true
3927            	DILUPBiCGStab	1.71870420e-05	9.78109080e-09	1	1.76686990e-05	4.24671350e-09	2	false	DILUPBiCGStab	5.61078150e-05	3.14240260e-10	1	true	GAMG	2.86090840e-05	9.10867640e-07	1	true
3928            	DILUPBiCGStab	1.79416840e-05	9.56470410e-09	1	1.83749620e-05	4.25115930e-09	2	false	DILUPBiCGStab	5.66495420e-05	3.08407760e-10	1	true	GAMG	2.80280260e-05	9.27035230e-07	1	true
3929            	DILUPBiCGStab	1.71823790e-05	9.77950170e-09	1	1.76660660e-05	4.24606410e-09	2	false	DILUPBiCGStab	5.60800720e-05	3.13967780e-10	1	true	GAMG	2.86088990e-05	9.10725200e-07	1	true
3930            	DILUPBiCGStab	1.79369350e-05	9.56312930e-09	1	1.83722300e-05	4.25048320e-09	2	false	DILUPBiCGStab	5.66215910e-05	3.08138160e-10	1	true	GAMG	2.80278270e-05	9.26884300e-07	1	true
3931            	DILUPBiCGStab	1.71777160e-05	9.77791400e-09	1	1.76634360e-05	4.24541520e-09	2	false	DILUPBiCGStab	5.60523550e-05	3.13695830e-10	1	true	GAMG	2.86087150e-05	9.10583390e-07	1	true
3932            	DILUPBiCGStab	1.79321880e-05	9.56155470e-09	1	1.83694990e-05	4.24980730e-09	2	false	DILUPBiCGStab	5.65936800e-05	3.07869260e-10	1	true	GAMG	2.80276280e-05	9.26734080e-07	1	true
3933            	DILUPBiCGStab	1.71730560e-05	9.77632770e-09	1	1.76608080e-05	4.24476670e-09	2	false	DILUPBiCGStab	5.60246850e-05	3.13424680e-10	1	true	GAMG	2.86085310e-05	9.10442000e-07	1	true
3934            	DILUPBiCGStab	1.79274420e-05	9.55998030e-09	1	1.83667700e-05	4.24913180e-09	2	false	DILUPBiCGStab	5.65658010e-05	3.07600960e-10	1	true	GAMG	2.80274320e-05	9.26584440e-07	1	true
3935            	DILUPBiCGStab	1.71683970e-05	9.77474280e-09	1	1.76581810e-05	4.24411860e-09	2	false	DILUPBiCGStab	5.59970360e-05	3.13153970e-10	1	true	GAMG	2.86083480e-05	9.10301080e-07	1	true
3936            	DILUPBiCGStab	1.79226980e-05	9.55840620e-09	1	1.83640430e-05	4.24845650e-09	2	false	DILUPBiCGStab	5.65379460e-05	3.07333130e-10	1	true	GAMG	2.80272400e-05	9.26436250e-07	1	true
3937            	DILUPBiCGStab	1.71637390e-05	9.77315950e-09	1	1.76555560e-05	4.24347080e-09	2	false	DILUPBiCGStab	5.59694110e-05	3.12883720e-10	1	true	GAMG	2.86081640e-05	9.10160590e-07	1	true
3938            	DILUPBiCGStab	1.79179560e-05	9.55683220e-09	1	1.83613180e-05	4.24778160e-09	2	false	DILUPBiCGStab	5.65101130e-05	3.07065800e-10	1	true	GAMG	2.80270550e-05	9.26288520e-07	1	true
3939            	DILUPBiCGStab	1.71590840e-05	9.77157740e-09	1	1.76529320e-05	4.24282330e-09	2	false	DILUPBiCGStab	5.59418090e-05	3.12613950e-10	1	true	GAMG	2.86079810e-05	9.10020390e-07	1	true
3940            	DILUPBiCGStab	1.79132150e-05	9.55525860e-09	1	1.83585960e-05	4.24710710e-09	2	false	DILUPBiCGStab	5.64823050e-05	3.06798930e-10	1	true	GAMG	2.80268760e-05	9.26141030e-07	1	true
3941            	DILUPBiCGStab	1.71544290e-05	9.76999660e-09	1	1.76503110e-05	4.24217620e-09	2	false	DILUPBiCGStab	5.59142300e-05	3.12344630e-10	1	true	GAMG	2.86077970e-05	9.09880400e-07	1	true
3942            	DILUPBiCGStab	1.79084760e-05	9.55368530e-09	1	1.83558750e-05	4.24643300e-09	2	false	DILUPBiCGStab	5.64545190e-05	3.06532530e-10	1	true	GAMG	2.80266970e-05	9.25993710e-07	1	true
3943            	DILUPBiCGStab	1.71497770e-05	9.76841690e-09	1	1.76476920e-05	4.24152930e-09	2	false	DILUPBiCGStab	5.58866740e-05	3.12075760e-10	1	true	GAMG	2.86076140e-05	9.09740430e-07	1	true
3944            	DILUPBiCGStab	1.79037390e-05	9.55211380e-09	1	1.83531550e-05	4.24575930e-09	2	false	DILUPBiCGStab	5.64267570e-05	3.06266600e-10	1	true	GAMG	2.80265180e-05	9.25846340e-07	1	true
3945            	DILUPBiCGStab	1.71451270e-05	9.76683840e-09	1	1.76450740e-05	4.24088270e-09	2	false	DILUPBiCGStab	5.58591420e-05	3.11807320e-10	1	true	GAMG	2.86074300e-05	9.09600550e-07	1	true
3946            	DILUPBiCGStab	1.78990050e-05	9.55054300e-09	1	1.83504370e-05	4.24508590e-09	2	false	DILUPBiCGStab	5.63990180e-05	3.06001140e-10	1	true	GAMG	2.80263390e-05	9.25698920e-07	1	true
3947            	DILUPBiCGStab	1.71404810e-05	9.76526130e-09	1	1.76424580e-05	4.24023650e-09	2	false	DILUPBiCGStab	5.58316330e-05	3.11539320e-10	1	true	GAMG	2.86072450e-05	9.09460790e-07	1	true
3948            	DILUPBiCGStab	1.78942760e-05	9.54897250e-09	1	1.83477210e-05	4.24441290e-09	2	false	DILUPBiCGStab	5.63713030e-05	3.05736140e-10	1	true	GAMG	2.80261600e-05	9.25551300e-07	1	true
3949            	DILUPBiCGStab	1.71358380e-05	9.76368550e-09	1	1.76398430e-05	4.23959060e-09	2	false	DILUPBiCGStab	5.58041470e-05	3.11271740e-10	1	true	GAMG	2.86070620e-05	9.09320880e-07	1	true
3950            	DILUPBiCGStab	1.78895480e-05	9.54740260e-09	1	1.83450070e-05	4.24374030e-09	2	false	DILUPBiCGStab	5.63436110e-05	3.05471600e-10	1	true	GAMG	2.80259820e-05	9.25403490e-07	1	true
3951            	DILUPBiCGStab	1.71311970e-05	9.76211090e-09	1	1.76372300e-05	4.23894500e-09	2	false	DILUPBiCGStab	5.57766840e-05	3.11004580e-10	1	true	GAMG	2.86068800e-05	9.09180760e-07	1	true
3952            	DILUPBiCGStab	1.78848220e-05	9.54583320e-09	1	1.83422940e-05	4.24306890e-09	2	false	DILUPBiCGStab	5.63159420e-05	3.05207530e-10	1	true	GAMG	2.80258120e-05	9.25255490e-07	1	true
3953            	DILUPBiCGStab	1.71265570e-05	9.76053750e-09	1	1.76346190e-05	4.23829970e-09	2	false	DILUPBiCGStab	5.57492440e-05	3.10737840e-10	1	true	GAMG	2.86066970e-05	9.09040450e-07	1	true
3954            	DILUPBiCGStab	1.78800970e-05	9.54426740e-09	1	1.83395820e-05	4.24239850e-09	2	false	DILUPBiCGStab	5.62882970e-05	3.04943910e-10	1	true	GAMG	2.80256410e-05	9.25107360e-07	1	true
3955            	DILUPBiCGStab	1.71219190e-05	9.75896500e-09	1	1.76320090e-05	4.23765470e-09	2	false	DILUPBiCGStab	5.57218270e-05	3.10471510e-10	1	true	GAMG	2.86065140e-05	9.08899940e-07	1	true
3956            	DILUPBiCGStab	1.78753740e-05	9.54270230e-09	1	1.83368720e-05	4.24172850e-09	2	false	DILUPBiCGStab	5.62606750e-05	3.04680730e-10	1	true	GAMG	2.80254690e-05	9.24959030e-07	1	true
3957            	DILUPBiCGStab	1.71172820e-05	9.75739340e-09	1	1.76294000e-05	4.23701000e-09	2	false	DILUPBiCGStab	5.56944330e-05	3.10205570e-10	1	true	GAMG	2.86063300e-05	9.08760260e-07	1	true
3958            	DILUPBiCGStab	1.78706520e-05	9.54113770e-09	1	1.83341650e-05	4.24105900e-09	2	false	DILUPBiCGStab	5.62330760e-05	3.04417970e-10	1	true	GAMG	2.80252980e-05	9.24810720e-07	1	true
3959            	DILUPBiCGStab	1.71126460e-05	9.75582260e-09	1	1.76267930e-05	4.23636560e-09	2	false	DILUPBiCGStab	5.56670620e-05	3.09940050e-10	1	true	GAMG	2.86061480e-05	9.08620660e-07	1	true
3960            	DILUPBiCGStab	1.78659320e-05	9.53957350e-09	1	1.83314580e-05	4.24038990e-09	2	false	DILUPBiCGStab	5.62055000e-05	3.04155650e-10	1	true	GAMG	2.80251260e-05	9.24662530e-07	1	true
3961            	DILUPBiCGStab	1.71080120e-05	9.75425310e-09	1	1.76241880e-05	4.23572140e-09	2	false	DILUPBiCGStab	5.56397140e-05	3.09674920e-10	1	true	GAMG	2.86059660e-05	9.08481080e-07	1	true
3962            	DILUPBiCGStab	1.78612130e-05	9.53800980e-09	1	1.83287540e-05	4.23972120e-09	2	false	DILUPBiCGStab	5.61779470e-05	3.03893730e-10	1	true	GAMG	2.80249540e-05	9.24514530e-07	1	true
3963            	DILUPBiCGStab	1.71033790e-05	9.75268440e-09	1	1.76215840e-05	4.23507760e-09	2	false	DILUPBiCGStab	5.56123890e-05	3.09410170e-10	1	true	GAMG	2.86057830e-05	9.08341590e-07	1	true
3964            	DILUPBiCGStab	1.78564960e-05	9.53644640e-09	1	1.83260510e-05	4.23905300e-09	2	false	DILUPBiCGStab	5.61504170e-05	3.03632220e-10	1	true	GAMG	2.80247820e-05	9.24366670e-07	1	true
3965            	DILUPBiCGStab	1.70987470e-05	9.75111640e-09	1	1.76189820e-05	4.23443400e-09	2	false	DILUPBiCGStab	5.55850860e-05	3.09145810e-10	1	true	GAMG	2.86056000e-05	9.08202340e-07	1	true
3966            	DILUPBiCGStab	1.78517790e-05	9.53488340e-09	1	1.83233500e-05	4.23838560e-09	2	false	DILUPBiCGStab	5.61229090e-05	3.03371090e-10	1	true	GAMG	2.80246100e-05	9.24218980e-07	1	true
3967            	DILUPBiCGStab	1.70941170e-05	9.74954920e-09	1	1.76163820e-05	4.23379080e-09	2	false	DILUPBiCGStab	5.55578080e-05	3.08881820e-10	1	true	GAMG	2.86054170e-05	9.08063320e-07	1	true
3968            	DILUPBiCGStab	1.78470650e-05	9.53332090e-09	1	1.83206510e-05	4.23771950e-09	2	false	DILUPBiCGStab	5.60954280e-05	3.03110360e-10	1	true	GAMG	2.80244390e-05	9.24071620e-07	1	true
3969            	DILUPBiCGStab	1.70894880e-05	9.74798270e-09	1	1.76137830e-05	4.23314780e-09	2	false	DILUPBiCGStab	5.55305530e-05	3.08618210e-10	1	true	GAMG	2.86052350e-05	9.07924510e-07	1	true
3970            	DILUPBiCGStab	1.78423510e-05	9.53175890e-09	1	1.83179530e-05	4.23705370e-09	2	false	DILUPBiCGStab	5.60679690e-05	3.02850000e-10	1	true	GAMG	2.80242670e-05	9.23924450e-07	1	true
3971            	DILUPBiCGStab	1.70848610e-05	9.74641700e-09	1	1.76111850e-05	4.23250510e-09	2	false	DILUPBiCGStab	5.55033210e-05	3.08354960e-10	1	true	GAMG	2.86050520e-05	9.07785910e-07	1	true
3972            	DILUPBiCGStab	1.78376400e-05	9.53019730e-09	1	1.83152570e-05	4.23638840e-09	2	false	DILUPBiCGStab	5.60405320e-05	3.02590020e-10	1	true	GAMG	2.80240950e-05	9.23777570e-07	1	true
3973            	DILUPBiCGStab	1.70802350e-05	9.74485180e-09	1	1.76085900e-05	4.23186280e-09	2	false	DILUPBiCGStab	5.54761110e-05	3.08092070e-10	1	true	GAMG	2.86048690e-05	9.07647570e-07	1	true
3974            	DILUPBiCGStab	1.78329290e-05	9.52863620e-09	1	1.83125630e-05	4.23572350e-09	2	false	DILUPBiCGStab	5.60131190e-05	3.02330410e-10	1	true	GAMG	2.80239240e-05	9.23630850e-07	1	true
3975            	DILUPBiCGStab	1.70756110e-05	9.74328730e-09	1	1.76059960e-05	4.23122080e-09	2	false	DILUPBiCGStab	5.54489240e-05	3.07829540e-10	1	true	GAMG	2.86046860e-05	9.07509480e-07	1	true
3976            	DILUPBiCGStab	1.78282200e-05	9.52707560e-09	1	1.83098700e-05	4.23505900e-09	2	false	DILUPBiCGStab	5.59857280e-05	3.02071170e-10	1	true	GAMG	2.80237530e-05	9.23484340e-07	1	true
3977            	DILUPBiCGStab	1.70709880e-05	9.74172340e-09	1	1.76034030e-05	4.23057900e-09	2	false	DILUPBiCGStab	5.54217600e-05	3.07567360e-10	1	true	GAMG	2.86045030e-05	9.07371490e-07	1	true
3978            	DILUPBiCGStab	1.78235130e-05	9.52551550e-09	1	1.83071790e-05	4.23439480e-09	2	false	DILUPBiCGStab	5.59583600e-05	3.01812290e-10	1	true	GAMG	2.80235820e-05	9.23337970e-07	1	true
3979            	DILUPBiCGStab	1.70663670e-05	9.74016010e-09	1	1.76008120e-05	4.22993760e-09	2	false	DILUPBiCGStab	5.53946180e-05	3.07305520e-10	1	true	GAMG	2.86043200e-05	9.07233630e-07	1	true
3980            	DILUPBiCGStab	1.78188090e-05	9.52395580e-09	1	1.83044890e-05	4.23373100e-09	2	false	DILUPBiCGStab	5.59310150e-05	3.01553770e-10	1	true	GAMG	2.80234100e-05	9.23191660e-07	1	true
3981            	DILUPBiCGStab	1.70617490e-05	9.73859740e-09	1	1.75982240e-05	4.22929650e-09	2	false	DILUPBiCGStab	5.53674990e-05	3.07044030e-10	1	true	GAMG	2.86041370e-05	9.07095830e-07	1	true
3982            	DILUPBiCGStab	1.78141070e-05	9.52240130e-09	1	1.83018010e-05	4.23306760e-09	2	false	DILUPBiCGStab	5.59036930e-05	3.01295590e-10	1	true	GAMG	2.80232390e-05	9.23045410e-07	1	true
